surface_id,fracture_context,temperature_K,rate_criterion_m_per_cycle,DeltaK_th_MPa_sqrtm,DeltaK_lo_MPa_sqrtm,DeltaK_hi_MPa_sqrtm,threshold_status,threshold_width_MPa_sqrtm,converged,lower_rate_m_per_cycle,upper_rate_m_per_cycle,lower_source,upper_source,n_DeltaK_evaluations,threshold_definition
EXP_02728,ctx_slow_threshold_case101,100.0,1e-12,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,100.0,1e-10,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,300.0,1e-12,6.170847863589637,6.138128577034467,6.176621855334667,bracketed,0.03849327830019966,True,8.858152992560985e-13,1.013351412164151e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,300.0,1e-10,7.614615374615713,7.457133048366893,7.643685939255168,bracketed,0.18655289088827498,True,6.296619895301074e-11,1.0891404843226927e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,500.0,1e-12,0.3805149220940848,0.37,0.4,bracketed,0.030000000000000027,True,8.994181153476678e-13,1.2170632772864239e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,500.0,1e-10,0.9522373173615939,0.948311426655994,0.974484031359993,bracketed,0.02617260470399896,True,9.83620813225356e-11,1.1703867828984446e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,700.0,1e-12,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,700.0,1e-10,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,900.0,1e-12,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_slow_threshold_case101,900.0,1e-10,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,100.0,1e-12,17.14413473344064,16.99214893789774,17.170955756183506,bracketed,0.17880681828576783,True,6.197979393420158e-13,1.0233187947650314e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,100.0,1e-10,19.105487084643947,18.97979098904078,19.200000000000003,bracketed,0.2202090109592234,True,7.740254293630522e-11,1.2124022454803418e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,300.0,1e-12,6.288787505621767,6.240684787497188,6.297276220584927,bracketed,0.05659143308773906,True,8.465796997231327e-13,1.0107231916191892e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,300.0,1e-10,7.9795954060524,7.974160325644166,8.010394195032395,bracketed,0.036233869388229145,True,9.994392525075559e-11,1.0912720433294095e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,500.0,1e-12,0.38051492207619053,0.37,0.4,bracketed,0.030000000000000027,True,8.994181155036982e-13,1.2170632775216e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,500.0,1e-10,0.9522373172636287,0.9483114265605552,0.974484031247712,bracketed,0.026172604687156764,True,9.836208132374933e-11,1.1703867828214894e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,700.0,1e-12,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,700.0,1e-10,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,900.0,1e-12,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_slow_threshold_case101,900.0,1e-10,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,100.0,1e-12,,20.0,,above_search_range,,False,8.671392856364537e-15,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,100.0,1e-10,,20.0,,above_search_range,,False,8.671392856364537e-15,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,300.0,1e-12,7.0310579433432325,6.948746037689768,7.045583573752667,bracketed,0.09683753606289969,True,7.546029525475496e-13,1.0374435952028314e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,300.0,1e-10,8.544745595014945,8.390213560882561,8.572015953979482,bracketed,0.18180239309692148,True,6.248350182941591e-11,1.0427030788025968e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,500.0,1e-12,0.3805149220905333,0.37,0.4,bracketed,0.030000000000000027,True,8.994181153798849e-13,1.2170632773299597e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,500.0,1e-10,0.9522373173554335,0.9483114266499926,0.9744840313529324,bracketed,0.026172604702939806,True,9.836208132265104e-11,1.1703867828927728e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,700.0,1e-12,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,700.0,1e-10,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,900.0,1e-12,,,0.025,below_search_range,,False,,0.0119444093318031,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02829,ctx_slow_threshold_case101,900.0,1e-10,,,0.025,below_search_range,,False,,0.0119444093318031,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,100.0,1e-12,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,100.0,1e-10,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,300.0,1e-12,7.032553331023334,6.950046374802899,7.047113382121058,bracketed,0.09706700731815854,True,7.544439917478479e-13,1.0387406121476564e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,300.0,1e-10,8.544092363076137,8.389645533109684,8.571347686011393,bracketed,0.18170215290170866,True,6.246176419592818e-11,1.0425066920629106e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,500.0,1e-12,0.3805149220940848,0.37,0.4,bracketed,0.030000000000000027,True,8.994181153476678e-13,1.2170632772864239e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,500.0,1e-10,0.9522373173615939,0.948311426655994,0.974484031359993,bracketed,0.02617260470399896,True,9.83620813225356e-11,1.1703867828984446e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,700.0,1e-12,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,700.0,1e-10,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,900.0,1e-12,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02993,ctx_slow_threshold_case101,900.0,1e-10,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,100.0,1e-12,15.450735674936475,15.202340163591789,15.626282545402104,bracketed,0.4239423818103152,True,1.743747511303325e-13,3.4360631453176714e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,100.0,1e-10,16.117899196399517,16.053775285399855,16.129215180693574,bracketed,0.07543989529371942,True,6.206448233914482e-11,1.0213666018884392e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,300.0,1e-12,5.346351661314136,5.318156524036628,5.351327273774873,bracketed,0.033170749738244965,True,8.578804348253742e-13,1.0072834954764785e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,300.0,1e-10,6.340059279717367,6.260621578032925,6.4,bracketed,0.13937842196707528,True,7.026895464819659e-11,1.3050481648144443e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,500.0,1e-12,0.38090812429778115,0.37,0.4,bracketed,0.030000000000000027,True,8.958614930018443e-13,1.2122442044414725e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,500.0,1e-10,0.9528151095302451,0.9488743187400668,0.975146257341255,bracketed,0.02627193860118826,True,9.834021855126116e-11,1.1708345919732738e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,700.0,1e-12,,,0.025,below_search_range,,False,,1.8325027850813072e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,700.0,1e-10,,,0.025,below_search_range,,False,,1.8325027850813072e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,900.0,1e-12,,,0.025,below_search_range,,False,,0.0119684019022464,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03024,ctx_slow_threshold_case101,900.0,1e-10,,,0.025,below_search_range,,False,,0.0119684019022464,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,100.0,1e-12,17.595687999421514,17.521940974816275,17.630630153264732,bracketed,0.10868917844845782,True,7.753865220967883e-13,1.1280996722831366e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,100.0,1e-10,18.999905344541258,18.964594522989714,19.200000000000003,bracketed,0.23540547701028913,True,9.051526612176937e-11,1.8799762054683692e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,300.0,1e-12,6.841008202760639,6.784205133134164,6.8520060389813695,bracketed,0.06780090584720533,True,8.280943437958859e-13,1.037196030617009e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,300.0,1e-10,8.317728991419237,8.192807818625424,8.339773904265204,bracketed,0.14696608563978053,True,6.701413842213333e-11,1.0263273069403048e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,500.0,1e-12,0.38051492113924323,0.37,0.4,bracketed,0.030000000000000027,True,8.994181248048084e-13,1.2170632869986408e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,500.0,1e-10,0.9522373173108715,0.9483114266065796,0.9744840313018582,bracketed,0.0261726046952786,True,9.836208130944164e-11,1.1703867826520736e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,700.0,1e-12,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,700.0,1e-10,,,0.025,below_search_range,,False,,1.832502784985192e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,900.0,1e-12,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03146,ctx_slow_threshold_case101,900.0,1e-10,,,0.025,below_search_range,,False,,0.0119684019022462,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03155,ctx_slow_threshold_case101,100.0,1e-12,14.834048937923635,14.58954303221105,14.905344743777707,bracketed,0.3158017115666567,True,3.852924969601946e-13,1.3206261422149345e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03155,ctx_slow_threshold_case101,100.0,1e-10,16.220763140785117,16.130077341187377,16.236766517184716,bracketed,0.10668917599733874,True,7.634195671380369e-11,1.039049063883768e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03155,ctx_slow_threshold_case101,300.0,1e-12,3.2196010209814236,3.2,3.272,bracketed,0.07199999999999962,True,9.91264882484991e-13,1.0237311919573225e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03155,ctx_slow_threshold_case101,300.0,1e-10,5.772652396442703,5.75116036063757,5.7884411003392,bracketed,0.037280739701629706,True,9.295242690844332e-11,1.0551559000795001e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_03155,ctx_slow_threshold_case101,500.0,1e-12,,,0.025,below_search_range,,False,,9.013811089563975e-12,,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
