case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,tip_radius_um,front_width_um,mobile_count,retained_count,multiplicity,backstress_Pa,signed_shielding_MPa_sqrt_m,tensor_probe_reliable,maximum_emission_rate_system_index,maximum_emission_rate_system_name,observer_profile_fingerprint_sha256,process_zone_state_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,onset_role
canonical_single_crack_theta__ceramiclike__T1000K__theta15__rate1x__seed3008666,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,15.0,rate1x,1.0,3008666,18,1,258,452.56567347590504,1.0775373177997743e-05,461.66342168578547,14.331228758220831,87.51302965175859,88.50155134033683,0.9885216885782396,1.1589469969253248,0.3863604319462012,3798.9237559943003,4.088935734126375e-07,32170.766616390498,3091129176.792762,-1.6428221235164303e-11,True,0,(110),4b14c9639c7c5d1304de66f2c6a95c90182986bd2c7beefb3d139afee4ce5ef2,bae9b3b1bd6b05917975ccce9f6a03bde16b2a1b5887dc6639435443c396a0f9,2.5200006348313764e-07,6.000001927589094e-15,False,False,300b658091ae4556c10483c322dcd4964232aba22f8993f2c1e9d5087402b993,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1050K__theta15__rate1x__seed3009675,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,15.0,rate1x,1.0,3009675,0,0,60,369.71889743699217,8.802830891356953e-06,500.40022046896695,14.920364793861348,0.0,2.2877726475649744,2.2877726475649744,1.303073851439497,0.27989734212293704,7282.474170445656,3.925671870638402e-06,26204.326204826975,4281485509.278002,-3.574678806874172e-10,True,1,(1-10),a46d6d41de2c4eb1e8a63f7a55c7cd6145713097ec69d9e8cdb029a316780066,3d31dc44d7311a2733ad22d18262db2b90eb307d74582e05a92364a98dcdbb36,5.051939199705089,1.2028426665964367e-07,False,False,4f54220a91c9649181c4b5f2043d53ac34587a4b8c81270bca45d945a4820bb0,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1050K__theta15__rate1x__seed3009675,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,15.0,rate1x,1.0,3009675,191,1,1391,479.15529964477224,1.140845951535178e-05,416.1401483298413,13.606314468632155,789.2633736407845,789.4809407223522,0.21756708156774052,1.143960803636261,0.4059410162017976,3500.2268016124362,1.2358221373393267e-06,33364.08903001008,2957457476.525429,1.493550119787332e-11,True,0,(110),9ef96915988f257bae834a330cded40491d59d07c4905a17468e2add80b218fa,50e155adb227cd82e3e05f0c133272be12728ec9df3785b9751893e0cfcbe8b6,2.209514491369191e-06,5.2607488406752195e-14,False,False,4f54220a91c9649181c4b5f2043d53ac34587a4b8c81270bca45d945a4820bb0,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1100K__theta15__rate1x__seed3010684,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,15.0,rate1x,1.0,3010684,0,0,57,349.28478979733,8.316304518984042e-06,446.6152433468049,14.095726555636732,0.0,2.2877726475649744,2.2877726475649744,1.2775075651671834,0.29249599423194034,6626.444246435105,1.011935953880003e-05,26846.556973300794,4096921645.3970957,-9.239661831513461e-10,True,1,(1-10),4a61203cd0e5622dae906165922e8109ecd533e2916591169c6d3bd39c5a29ac,66425657f9c22863ecb5bbb402476b4e37b57082234421a949b5739d83a850bb,8.940580909258927,2.1287097402997995e-07,False,False,eee16dc5b925376c555b97203e6c056385dc92613f11bf1dccce4052e83ff108,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1150K__theta15__rate1x__seed3011693,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,15.0,rate1x,1.0,3011693,0,0,57,342.6241807931004,8.157718590311912e-06,429.74438824939483,13.82693121739109,0.0,2.2877726475649744,2.2877726475649744,1.2667347425335609,0.2983390067194456,6436.734591089031,4.084872124501926e-05,27151.94305813668,4016613450.855052,-3.739526963791464e-09,True,1,(1-10),e4e01904042dfb6cd3a80777947f7525e3df612f2da5b8c19daeffa7dfff6a43,dd1ccfe983462a9335198b5923772ff14d065081a151ec413a26498a96f78ad1,8.937603724193991,2.1280008867128907e-07,False,False,a21de955fab89777042e4d96023f7efa1c9371701242e3d2e012bd0ddd539ea2,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1200K__theta15__rate1x__seed3012702,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,15.0,rate1x,1.0,3012702,0,0,57,335.3192466908282,7.983791587876853e-06,411.61496654428925,13.53213351471321,0.0,2.2877726475649744,2.2877726475649744,1.2590875706812656,0.30270586639351504,6199.511628121403,0.0001439782179737719,27383.05930652682,3958617457.739791,-1.3220809158139238e-08,True,1,(1-10),0b7cefade15ca859cb2eafe41ecb6bb8bb192836cab7985f5fdaefaa318d3c4e,c933939ef41b6fff6aa0cb3fc4961101c0f3ddc720489473e84c3e8ab671786e,0.62059884671487,1.4776163017019733e-08,False,False,b933b352acf02a282a56812c0799c63bd3e14cdb5c08e6cd0381013178950a09,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1200K__theta15__rate1x__seed3012702,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,15.0,rate1x,1.0,3012702,12,1,179,408.5340387759382,9.72700092323662e-06,350.30388467254215,12.483695647789164,52.90595097258877,53.568720303952155,0.6627693313633869,1.1042892837172227,0.47679220334874883,2518.2236029691758,4.92124185977016e-05,37828.33230379411,2506703037.1543093,-4.448648225906087e-09,True,0,(110),ca8c445514153e359eefe4ac38845cf27614e06b6b02e9889e84d443867656d5,2621fa7dbf2cd7f35577be6135b02274fc7d0c14ddc9fab5d08f5d25eade25a9,2.6836414690478705e-06,6.389623530798916e-14,False,False,b933b352acf02a282a56812c0799c63bd3e14cdb5c08e6cd0381013178950a09,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1250K__theta15__rate1x__seed3013711,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,15.0,rate1x,1.0,3013711,0,0,56,326.18079353142855,7.766209369795913e-06,389.4852037418747,13.163342371671648,0.0,4.207556796186843,4.207556796186843,1.2489410933052913,0.30880741455795224,5972.684701532509,0.0003151133665041081,27709.894177277656,3880328951.876073,-2.9029018499620336e-08,True,0,(110),28e614bd50dd918edf8d346b68faa83b9b3b2b9e11970157988c05297eedd938,11b6e09207215a4a8eec786f75f7f7d23ddc00c7d7fa15581f47838be2acf8cc,0.005172567478609835,1.2315636853804386e-10,False,False,dbf0fa41b4c23012a103f71d2c97b503779e1a1c0e5ae7eea78faa23d6017fca,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1250K__theta15__rate1x__seed3013711,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,15.0,rate1x,1.0,3013711,37,1,413,366.7321537150436,8.73171794559627e-06,370.2947645750844,12.834958867719482,175.07521209494448,175.96807276479026,0.8928606698457809,1.1063877660004895,0.4720770297904688,2573.831764929258,4.480818806171069e-05,37525.408331747836,2521132792.055711,-3.975455186956395e-09,True,0,(110),b7e64e0f06fd8005a9b92a2d36fc29d7f02c6abbd021fc191ec1dc78e2cbc380,3fcae673e3ab226cf621bc1d5ab5c46e3e9587bf9cdfd5176cab679375f0cbf4,1.22528717838577e-06,2.917349182867367e-14,False,False,dbf0fa41b4c23012a103f71d2c97b503779e1a1c0e5ae7eea78faa23d6017fca,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__ceramiclike__T1300K__theta15__rate1x__seed3014720,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,15.0,rate1x,1.0,3014720,0,0,55,311.15561030461595,7.408466912014659e-06,354.42917662031863,12.556986525668789,0.0,2.2877726475649744,2.2877726475649744,1.2258793635583514,0.3241728110504759,5487.330010240485,0.0009151872590587477,28551.538414228937,3696226152.6614375,-8.475467013398449e-08,True,1,(1-10),23ba33df9091edfedfad9d9716d989ac91a5ca1436cb6bedf82c2a3bc4342ecc,579294789cf1070afe27972bda7b73e4fb829693608d6f23574cfe154e0ee1f0,2.522919350537734,6.006950834613535e-08,False,False,6cbae2493f5a9939c4d2c88234aaadd442b787da3b4d0cdb07413a87277d68ed,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T0300K__theta30__rate1x__seed3621,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,300.0,30.0,rate1x,1.0,3621,0,0,84,587.1015243576497,1.3978607722801194e-05,1257.7849962494122,23.65505162783358,0.0,2.4155620256118917,2.4155620256118917,1.0000000000000007,9.999999999997511,2.3191551826509586e-12,1.3572069482650338e-35,352563.0211119116,81.4130889601133,-6.07367043338258e-40,True,1,(1-10),258efa51bfb77f162398f1b3b8b4207a7e81e1660735a01391d7e4cbacf02572,d86831e458ed335aadc3e6f22f08662c25547f6d49122a72098acdfc58e6e16a,4.221100389266098,1.0050239022061875e-07,False,False,2b176a2cf0d5c90b0fdfb7a482c09db1300a4c140367f8ab52454e65641d9519,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T0600K__theta30__rate1x__seed4630,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,600.0,30.0,rate1x,1.0,4630,0,0,79,557.0745211681201,1.3263679075431436e-05,1132.417533894435,22.445226271896054,0.0,3.6898007871442484,3.6898007871442484,1.0007712035830352,8.009256932133821,2.3819018439535746,2.3880814330777815e-07,282594.55207164254,89188380.47411124,-9.967371755774379e-12,True,1,(1-10),8ca5f34b2a95ff05b8a8467cb6e4e13f7ec6250674afdcb61a6b0435b98bca7e,7d2678c29b18f44c5247d5dfa789d478e896f149e9b1a76e41b8c5c9716c63a6,0.19841299412848912,4.724118907819169e-09,False,False,cec10f6778e95043a81284914af587bd7d850aee3c9d2f74a38ce5d8c8c29e7e,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T0800K__theta30__rate1x__seed5639,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,800.0,30.0,rate1x,1.0,5639,0,0,89,721.1319658151602,1.7169808709884792e-05,1897.621044610484,29.055305043710167,0.0,3.8793439400613625,3.8793439400613625,1.078069342412018,1.3172609030448534,224.21459139968383,0.022937927538758993,50067.42511171846,898233812.2439679,-9.580519630128411e-07,True,1,(1-10),454bfc368e79658bb413b878a70c084b851673efe8c3a6a511a9e3782257898e,b54ff6694bbc7e1a7c95dad340f4b23cf327f9d6824910a323defc6f656bfd52,7.560001904494129e-07,1.800000578276728e-14,False,False,3f5e36bfed2e1a1a3754ff123002b0a30890002fe1553cda680c1704efad4e80,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T0900K__theta30__rate1x__seed6648,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,900.0,30.0,rate1x,1.0,6648,0,0,92,768.5999999999988,1.8300000000000008e-05,2155.6624372168535,30.96785126055513,0.0,10.676432966435426,10.676432966435426,1.0000137423701687,9.948745783009608,0.0358949393790278,0.00023233150007180434,350760.80717192456,11971289.789901871,-1.0018543871276698e-08,True,1,(1-10),1132e5bcea974a27fe9ed8d166e188e636951f2144fece1c6f2e6c2fd3f7f6a3,68961a90bbf6e7d7ad6718ae170a58c9a4393f76a86114f56b08a7f192d67e50,4.200001058052294e-07,1.000000321264849e-14,False,False,d04a789ad92eb91f75caddd375dbce3a07cc2ca966a6aab8239a8bda9e99acf0,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T0950K__theta30__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,30.0,rate1x,1.0,7657,0,0,91,764.3999999999987,1.820000000000001e-05,2132.1676541661773,30.798628029623142,0.0,15.752013850175192,15.752013850175192,1.0000016928627866,9.993868016099254,0.007063248592848487,1.1534512809555565e-05,352347.42650989007,4131856.5815256895,-4.922475356180451e-10,True,1,(1-10),e3d1fa20e14acbe5ee93bbac104fcda8aaeed393f4301973d7feaae5a0272a48,db9a658ea818db491d2b96c1da654d38f1f29de94f711cdb176c006b20cd3f7f,2.5769861622393364e-06,6.135683053212077e-14,False,False,819d19bfb5fef5569618c8e3b0a2a7f961d96bc6a3810d3ce0a9e1fdff9c1f10,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T0950K__theta30__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,30.0,rate1x,1.0,7657,15,1,226,1111.0268580506056,2.6453020429776464e-05,2049.588239532684,30.196319058586173,65.60407791638096,66.33301975316549,0.7289418367845308,1.4236723663767925,0.5655264237450138,1360.708867271248,38.791136709774925,28385.707036576492,1948142081.8629951,-0.0007113104804042939,True,0,(110),d334670fffadf4e1728a1d9dc5eb9fbea22fd49dcbae60a942c23056a0d7d051,ea8d814dd4316ad3fe454b9b6f34ec194b0f6941aa50301052118978c00c5a32,1.6800004232209176e-07,4.000001285059396e-15,False,False,819d19bfb5fef5569618c8e3b0a2a7f961d96bc6a3810d3ce0a9e1fdff9c1f10,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1000K__theta30__rate1x__seed8666,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1000.0,30.0,rate1x,1.0,8666,0,0,103,745.6538623759436,1.7753663389903453e-05,2028.8714807603,30.043322797185404,0.0,2.280340486986274,2.280340486986274,2.0269848261929235,0.3649923680436326,3454.5986619897085,620.3729588144706,26083.81072353367,3220785441.734578,-0.027098447259251108,True,1,(1-10),e49dadd675fbf7048ad028f57353ea47af994352d75e37ac368e05f96aeb64ab,55d42b978955d6e41dcef7523271b2a4566d2eca095c816da1db408179c91b72,0.02458018270613138,5.852424453835616e-10,False,False,70d3e34aa7ed7301ffcdc6df40396bf8b86130027ed5c5c6db0f147ad8c50a7a,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1050K__theta30__rate1x__seed9675,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1050.0,30.0,rate1x,1.0,9675,0,0,103,744.6932742513978,1.7730792244080937e-05,2023.647463000934,30.004619505273375,0.0,2.280340486986274,2.280340486986274,2.155270954931908,0.34360955572348567,3441.8225738739884,1374.5293635425678,26109.819424073186,3408119304.127971,-0.06046303317715212,True,1,(1-10),f55a0a05ad2ced15a4631cdd5b019cb420b818ce2d5268563d3c43469f475159,8e620b31187c7e7224bb0484b02b782814b62e1a164c000cab05f0e45221b1a6,0.7775560781703916,1.851323995643675e-08,False,False,2d66871b8a1fc8aa04fc43f75d8619f15b0d152bf8da498585a7d39e9c045c97,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1100K__theta30__rate1x__seed10684,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1100.0,30.0,rate1x,1.0,10684,0,0,102,739.5186047281804,1.760758582686146e-05,1995.6216308833064,29.796125625339023,0.0,3.4431752483067526,3.4431752483067526,2.143592445959402,0.3446977182733043,3088.034082586042,1701.4356615505556,26050.57930823613,3397556948.674589,-0.07569923268597585,True,1,(1-10),fb2d96e5dc0f682b52affa09d42e18b477423b8ba4b164caf44dbcba72d9dfb9,ec160f70b6d7e3d08c69209cffcae8d4c5489f3f5948cb5cb8283acc4702215c,0.04287808509457136,1.020906787967536e-09,False,False,ab4a0b7e44f1570939b3530d7096a827c21de3083fa6ce2c145f4fdb393eb11c,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1150K__theta30__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,30.0,rate1x,1.0,11693,0,0,101,727.0873632585462,1.7311603887108272e-05,1929.093098313928,29.295255423913503,0.0,2.3690849855743545,2.3690849855743545,2.1132592767704974,0.34810090219815343,2836.5646981173477,1872.429354391088,25935.504000050383,3362847516.316744,-0.0866766185635724,True,0,(110),c4b2e4e8687689bdf62df2f58c52e791913da79ae3898bfb7e9683e1743ad76e,1ea0cd777702efcaa219fdfcc5b6a81d45387fd194292b0be9e174faaab6f7f0,34.411635910792825,8.193246645426835e-07,False,False,8ae839f225ec14a74051d40d9fc00c79128dfdd3411487e1d6e2f79f2599f247,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1150K__theta30__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,30.0,rate1x,1.0,11693,2,1,133,786.1557740758145,1.871799462085275e-05,2308.0385283126407,32.043667928402854,9.500831930514346,12.327004713907344,2.8261727833929973,1.3511702595329222,0.6203842493747349,1005.8770970313994,105.58804990639148,29553.410051742212,1864774228.798302,-0.003936824185473699,True,0,(110),8557ba02df75212ed13b2752addeb7f4b0b6b94351bc2fb47d2ca421a34f8b1e,41fb8d01775c4107b5303dd4dedf144eb7193395acc6bf4eb208e95b89b81c63,2.5200006348313764e-07,6.000001927589094e-15,False,False,8ae839f225ec14a74051d40d9fc00c79128dfdd3411487e1d6e2f79f2599f247,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1200K__theta30__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,30.0,rate1x,1.0,12702,0,0,97,699.065586875684,1.6644418735135353e-05,1783.2648155954332,28.166223153446385,0.0,2.280340486986274,2.280340486986274,2.055482949240149,0.35693243388998347,2584.017252933136,1908.8275587199166,25866.439409852446,3279538798.6415815,-0.0934684324039209,True,0,(110),e075ed46ad263b9769ed434247b4cdea1c203aea34d7dfa23982f0d7f537a593,5ca5860b89347e4cdc92669b92c847f1c8cfd72a34f0a69a6fe053905dee36c3,41.75698528872499,9.942139354458434e-07,True,False,1678e23f508071afb927ce4523efec63b75df5e87a75c4694dc9aae93b0f3ed3,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1200K__theta30__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,30.0,rate1x,1.0,12702,1,1,119,740.8225721644089,1.7638632670581197e-05,2029.063688421129,30.044745859240997,2.280340486986274,5.80517568498837,3.524835198002096,2.275451047278747,0.3274686648390996,2914.6310250439537,2390.5864630878623,26270.842749968637,3664519698.195732,-0.11379801914970844,True,0,(110),9ab6a23e06e7391f024a6b04ac862dbf2fa25ce57f89f028ba57bfdebfa669c6,46fc89d184c58de571e0638245986482e51c24da4c13349675ca0bc5ebb5c4c6,0.022151536872001998,5.274175445711064e-10,False,False,1678e23f508071afb927ce4523efec63b75df5e87a75c4694dc9aae93b0f3ed3,REINITIATION_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1250K__theta30__rate1x__seed13711,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1250.0,30.0,rate1x,1.0,13711,0,0,100,714.6663015255546,1.701586432203703e-05,1863.7454778325744,28.794795376755697,0.0,7.019522573042166,7.019522573042166,2.1036086163018406,0.353033567510873,2194.5500801310623,2358.3598586107155,26182.897247636676,3315803636.8910728,-0.13336989277674158,True,0,(110),0ab9f42bfb999ba2c68f8d02917af3e8f20f2109e9a5c11c088498a24e2adc7d,d1df005c468672153647052f0b5261697cf9c5764c567ac1d677b94b2ac38e20,0.002175016637806948,5.178611042389752e-11,False,False,f91782f575436a759b8008324ec79ba47f01a0a4bdb03045891d47288d596f95,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__peak__T1300K__theta30__rate1x__seed14720,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1300.0,30.0,rate1x,1.0,14720,0,0,97,701.6038626337432,1.6704853872232003e-05,1796.2382348188971,28.268493445059505,0.0,5.5786176151735285,5.5786176151735285,2.0775856442694236,0.3557714202240029,1768.400001040396,2720.7081630408293,26059.540412014834,3290254776.156802,-0.17290746147020974,True,0,(110),7a8256489ea6076f3b7b0dc0ea163118a4d00edc9b1063b9f10fa6e647291b88,7ff0ae71d6d41143f22fd94fd5cd5bbbf84e0b2732c6bb6ed25c15e8ca6db580,0.0015022054864175516,3.576679729637628e-11,False,False,5bee0c26fa5ee12a52f0a5abcf8382c70e768c6ca4d64cc42aee5b7a411d6e88,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__dbtt__T0300K__theta30__rate1x__seed1003621,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,300.0,30.0,rate1x,1.0,1003621,0,0,84,579.8146142953861,1.3805109864175868e-05,1226.756334187114,23.361452945869978,0.0,2.280340486986274,2.280340486986274,1.0,9.999999999999998,1.6600490677071766e-15,7.436391381432925e-16,13098.721493975592,1.9173523264674188,-3.604284513324765e-20,True,1,(1-10),a15c3c60d41ab556d23295590f6acc2a89cd8fd85b9c2b0676eb906d9c2890d3,6517b541d266dc5dcf54246047bb180c310c0adb02050807218789633b477af6,0.9102829332649662,2.1673403172972933e-08,False,False,ea7bb7069fd3ff0c90a85717e037734b3f7cffe1c19e52cf207dfcf4b8b53ce9,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__dbtt__T0600K__theta30__rate1x__seed1004630,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,600.0,30.0,rate1x,1.0,1004630,0,0,85,578.0983474880485,1.3764246368763065e-05,1219.504619435361,23.292302418660675,0.0,2.673263973009812,2.673263973009812,1.0000000000000058,9.999999999981528,0.0,1.7059189426294638e-11,13098.721493951474,193.5092934120312,-1.39597677810527e-15,True,1,(1-10),de250db7e02e079bdb3f965ffc2650793a92180b12989f27594ac79f7ad3f117,2358238299131fb6fd3b0b5a711c2b3d3e7c27654a27de4e027d49eeddeb4322,0.33926064458728433,8.077634394934138e-09,False,False,3dd7c6d2ea6b0809451e265cd15fdb17c683b1321e15bcbb24c43ba2fa6a47a1,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__dbtt__T0800K__theta30__rate1x__seed1005639,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,800.0,30.0,rate1x,1.0,1005639,0,0,81,563.537326033619,1.3417555381752844e-05,1158.8450439468534,22.70562072909195,0.0,3.917703734248701,3.917703734248701,1.0000000000021338,9.999999992906456,0.0,6.512110167825238e-09,13098.721484711916,3602.47238678011,-5.350186506745925e-13,True,1,(1-10),eeecd1f4d5bcb76cc3101acf15568c3372d7b66b5a44217160403f4630598589,50aeb166214528795fbf6baae9b2410161926ccd61bc4ca598acf6cea5f6cc88,0.19599258112873486,4.6664900268767004e-09,False,False,dff4fb4f0555d5c9a4fab5c4f2f4505a2a4fe34f54cdac07dc74c4815cbdd289,INITIAL_ONSET_PRE_EVENT
canonical_single_crack_theta__dbtt__T0800K__theta30__rate1x__seed1005639,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,800.0,30.0,rate1x,1.0,1005639,16,1,234,643.1130050940617,1.5312214407001476e-05,1186.13527267145,22.97141806582614,58.63952486243279,68.26660760081752,9.627082738384727,1.0000000000015852,9.999999994729995,0.0,5.8850075328098685e-09,13098.721487093331,2770.0593820682616,-3.3107049499801476e-13,True,0,(110),fff6301313b6596de073a8b000d72d0014af0682fdf47dd0afb3bcc7efbb6b69,0c4a9814515cf30b7acbf8db66660bc773359d0fc216093090f00c25ef11460f,5.040001269662753e-07,1.2000003855178187e-14,False,False,dff4fb4f0555d5c9a4fab5c4f2f4505a2a4fe34f54cdac07dc74c4815cbdd289,REINITIATION_ONSET_PRE_EVENT
